absolute_magnitude_h,estimated_diameter_min_km,estimated_diameter_max_km,is_potentially_hazardous_asteroid,is_sentry_object,epoch_date_close_approach,relative_velocity_km_per_sec,miss_distance_kilometers
24.36,0.0356906927,0.079806815,False,False,1762224360000,8.2681273843,8359697.886555017
22.3,0.0921626549,0.2060819612,False,False,1762279020000,24.2961167243,8666550.090420978
22.94,0.0686364759,0.1534758258,False,False,1762294080000,11.3607377881,18537871.99621527
24.4,0.0350392641,0.0783501764,False,True,1762133820000,15.3883398652,60678936.871182755
23.29,0.0584191154,0.1306291133,False,False,1762162320000,12.8771960307,5978117.792778778
25.0,0.02658,0.0594346868,False,False,1762130640000,7.4166651406,25167418.77031705
26.7,0.0121494041,0.0271668934,False,False,1762131180000,10.7730306397,35581476.43774696
23.88,0.0445199816,0.0995497053,False,False,1762187100000,15.6720885528,21722362.677693557
25.87,0.0178055329,0.039814382,False,False,1762138860000,7.7803801857,44313862.80045986
26.91,0.0110294785,0.0246626636,False,False,1762206180000,9.6040575338,2924963.060676835
25.88,0.0177237239,0.0396314515,False,False,1762211220000,20.7777632017,50138334.85919282
24.23,0.0378926498,0.0847305409,False,False,1762190640000,12.5081994623,13324003.301047431
25.21,0.0241298697,0.0539560289,False,False,1762167600000,8.6195354523,6095934.477924711
20.49,0.2121069879,0.4742856434,True,False,1762440240000,6.369669237,18284477.783365313
27.7,0.0076657557,0.0171411509,False,True,1762394400000,27.4750410566,64276072.55775104
26.8,0.0116025908,0.0259441818,False,False,1762431000000,6.2679225824,17899084.738017254
27.6,0.0080270317,0.0179489885,False,False,1762399440000,8.4953124555,14722375.22518936
24.98,0.0268259417,0.0599846292,False,False,1762428960000,21.5635603071,57260827.03505386
25.05,0.0259749653,0.0580817882,False,False,1762422960000,16.4682638359,66240258.60221498
24.27,0.037201031,0.0831840342,False,False,1762430520000,9.1537017201,18596887.41346369
26.37,0.0141434375,0.0316256878,False,False,1762463040000,29.8016146204,62449227.7250795
25.57,0.0204434871,0.0457130269,False,False,1762414080000,24.0106183625,73342978.18824153
26.25,0.0149470324,0.0334225806,False,False,1762444080000,5.3733178874,31685151.50372623
25.21,0.0241298697,0.0539560289,False,False,1762449360000,7.1897215842,6847756.046640927
28.29,0.0058419115,0.0130629113,False,False,1762436100000,5.0922892861,2507081.801021516
27.05,0.01034082,0.0231227764,False,False,1762457820000,7.9031317122,2739680.099807248
22.87,0.0708851033,0.1585039096,False,False,1762412880000,9.1218142111,17940066.072198022
21.2,0.1529519353,0.3420109247,True,False,1762322820000,27.920674683,52635943.33021721
24.6,0.0319561887,0.0714562102,False,False,1762360080000,13.8516754215,48285334.8734828
22.79,0.0735453089,0.1644523102,False,False,1762361520000,18.637052549,10397464.690563545
21.55,0.1301832102,0.2910985075,True,False,1762308900000,13.9924817989,27855640.35935936
21.9,0.1108038821,0.2477650126,True,False,1762318620000,20.7313353411,13254552.160784615
26.4,0.0139493823,0.0311917671,False,False,1762377120000,11.6962254892,29839132.18846424
24.03,0.0415484643,0.0929051906,False,False,1762366380000,22.1637792267,63839674.9114952
24.5,0.0334622374,0.0748238376,False,False,1762373700000,8.9109270821,20208174.4163244
22.35,0.0900647767,0.2013909631,False,False,1762344120000,19.3439966204,62707861.678125136
25.33,0.0228325794,0.0510551996,False,False,1762374540000,13.8287633098,36156957.288192414
29.02,0.0041740243,0.0093334022,False,False,1762371900000,8.9245115912,18304607.119240392
28.29,0.0058419115,0.0130629113,False,True,1762310580000,19.3772101983,40253167.0122994
28.22,0.0060333008,0.0134908707,False,False,1762313760000,4.8968589614,22671003.312386323
27.17,0.0097848681,0.0218796303,False,False,1762348020000,3.7419681358,25323338.406946663
24.83,0.0287445144,0.0642746882,False,False,1762337040000,3.1993396817,11799527.35871603
24.94,0.0273246732,0.0610998267,False,False,1762304940000,11.5024654421,8101797.890579167
27.21,0.0096062741,0.021480282,False,False,1762321620000,7.688236636,5461381.243361943
26.23,0.0150853356,0.0337318359,False,False,1762302240000,12.3749749783,1575150.365780313
22.71,0.0763053479,0.1706239449,False,False,1762316520000,15.2987226696,25428506.233149208
23.55,0.0518268695,0.1158884032,False,False,1762306320000,7.8775481368,23730162.171021763
24.0,0.0421264611,0.0941976306,False,False,1762318680000,7.9704235095,22402664.31720273
21.55,0.1301832102,0.2910985075,True,False,1762308900000,13.9924818108,27855640.35935936
24.31,0.0365220357,0.0816657545,False,False,1762056780000,4.6134711312,17924030.25763869
26.1,0.0160160338,0.0358129403,False,False,1762085640000,7.3783076884,52682639.9911822
24.4,0.0350392641,0.0783501764,False,False,1762102440000,9.8708709535,57308331.94339087
24.1,0.040230458,0.0899580388,False,False,1762068480000,5.0161406506,59800896.79702716
26.23,0.0150853356,0.0337318359,False,False,1762106100000,24.5612679156,55671212.17090154
29.84,0.0028612445,0.0063979373,False,False,1762047660000,6.2028582077,15231809.797852987
24.51,0.0333084924,0.0744800533,False,False,1762071720000,22.4515779982,63645989.7413777
26.62,0.012605352,0.0281864239,False,True,1762114080000,21.25568677,53396857.45747204
24.93,0.0274507982,0.0613818507,False,False,1762061580000,13.2787798117,50301010.96394268
25.3,0.0231502122,0.0517654482,False,False,1762097100000,10.6808362392,24988558.868794847
25.02,0.0263363131,0.0588897864,False,False,1762107360000,8.3719566252,4595130.962381258
25.43,0.021804944,0.0487573371,False,False,1762119660000,3.4897312835,23981018.007213563
25.02,0.0263363131,0.0588897864,False,False,1762111260000,7.2761591885,8231648.288227048
25.94,0.0172407032,0.0385513844,False,False,1762120440000,10.6011905098,6882946.38743485
24.58,0.0322518756,0.0721173863,False,False,1762107600000,7.2460076704,22438787.236158445
27.51,0.008366715,0.0187085435,False,False,1762049640000,11.5374655911,931186.722084556
27.8,0.0073207399,0.016369672,False,True,1761998760000,20.4824369256,65667222.92895468
26.9,0.0110803882,0.0247765013,False,False,1761955740000,11.385972102,30419539.775481977
24.3,0.0366906138,0.0820427065,False,False,1762033560000,14.1956064885,16119963.346251212
25.7,0.0192555078,0.0430566244,False,False,1761973140000,14.5970008226,42158721.2084536
26.89,0.011131533,0.0248908644,False,False,1762023600000,9.1505537716,51243508.37706369
25.25,0.0236894499,0.0529712204,False,False,1761974160000,6.6391533687,11083794.89983691
25.06,0.0258556212,0.0578149266,False,False,1761969960000,12.2649690585,62094934.01245384
23.58,0.0511157782,0.1142983547,False,False,1761990300000,19.7412944042,23421314.55596681
23.64,0.0497227313,0.1111834072,False,False,1761967800000,21.3408762254,45587673.91315988
25.86,0.0178877195,0.0399981568,False,False,1762017540000,14.1619577717,54886518.48982407
22.64,0.0788052183,0.1762138252,False,False,1762012200000,16.4825303692,53126092.13443491
23.95,0.0431077124,0.0963917753,False,False,1762011840000,21.2256522253,13567022.79689438
26.68,0.0122618211,0.0274182656,False,False,1762040400000,7.6490869382,3059929.43620255
24.99,0.0267026877,0.0597090249,False,False,1762034640000,16.1131209777,9120334.509760983
27.04,0.010388551,0.0232295062,False,False,1762041060000,4.4081718845,5681875.309209809
27.53,0.0082900085,0.0185370226,False,False,1761990300000,6.6852588381,1613159.668997368
25.43,0.021804944,0.0487573371,False,False,1761985740000,9.4026628075,2898644.68140241
24.39,0.035200998,0.0787118244,False,False,1762006200000,12.2049636514,24075256.138234973
26.28,0.0147419515,0.0329640056,False,False,1761996420000,12.9021944154,4986418.956676027
24.83,0.0287445144,0.0642746882,False,False,1762029360000,14.6153871713,12273023.27212042
22.86,0.0712122941,0.1592355304,False,False,1761970260000,7.3184441622,21107527.81869719
21.5,0.1332155667,0.2978790628,False,False,1762569180000,27.9761751978,71199142.63477795
23.89,0.0443154309,0.099092316,False,False,1762620000000,3.3830301903,18870572.58772748
27.46,0.0085616008,0.0191443215,False,False,1762620120000,5.7872736231,5093892.489969521
26.18,0.0154367182,0.0345175513,False,False,1762580040000,9.8744909333,21744452.07478095
27.78,0.0073884779,0.0165211388,False,False,1762624080000,22.515304032,35591913.432343245
27.16,0.009830033,0.0219806221,False,True,1762564740000,14.9542555697,3461831.89304679
26.29,0.0146742183,0.0328125497,False,False,1762600680000,18.8717633924,65973123.37621191
26.11,0.0159424468,0.0356483948,False,False,1762581420000,8.432406206,70647937.70388782
28.07,0.0064647983,0.0144557284,False,False,1762644060000,15.5826661204,60994562.45157188
26.32,0.0144728805,0.0323623447,False,False,1762572840000,3.471554294,13205247.904227035
25.34,0.0227276732,0.0508206223,False,False,1762579620000,6.1020014914,24719196.48954237
24.99,0.0267026877,0.0597090249,False,False,1762644000000,8.9909757113,2256142.115223582
27.94,0.0068636476,0.0153475826,False,False,1762561740000,11.8699191939,36092.251392366
25.72,0.0190789723,0.0426618789,False,False,1762588260000,12.5796404196,1866192.662830425
26.24,0.0150160248,0.0335768522,False,False,1762579980000,11.1992529011,1545345.279030224
26.58,0.012839703,0.0287104486,False,False,1762605420000,6.3194296461,2699033.99949336
27.34,0.0090480497,0.0202320542,False,False,1762594320000,13.7973346153,2084665.31737949
26.36,0.0142087207,0.0317716653,False,False,1762641360000,19.9712716562,875822.719566671
27.86,0.0071212294,0.015923553,False,False,1762567440000,7.4655103307,1362981.167081568
27.99,0.0067074119,0.0149982289,False,False,1762641120000,6.6599780614,1641731.15675165
24.11,0.0400456158,0.0895447192,False,False,1762578960000,12.776351102,7490865.022745587
25.63,0.0198863453,0.04446722,False,False,1762585380000,16.8275298145,3043185.290688551
24.4,0.0350392641,0.0783501764,False,False,1762591380000,6.7878714892,23423853.366458792
27.68,0.0077366861,0.017299756,False,False,1762638480000,10.8009606131,2247111.924036985
17.69,0.7701139256,1.7220270881,False,False,1762534620000,11.916103666,16796322.36381611
24.6,0.0319561887,0.0714562102,False,False,1762490940000,12.2237645562,11293624.5673663
25.24,0.0237987955,0.0532157244,False,False,1762520220000,9.9713946826,5158886.406575046
23.0,0.0667659413,0.1492931834,False,False,1762529880000,27.1475530179,72396293.57561858
20.15,0.2480589932,0.5546767711,False,False,1762553580000,18.3772950153,25854599.069486696
25.3,0.0231502122,0.0517654482,False,False,1762507080000,10.5347271101,22696186.34854596
22.3,0.0921626549,0.2060819612,False,False,1762480320000,11.9102248273,22557892.332959753
27.18,0.0097399107,0.0217791025,False,False,1762502820000,20.5511187814,69352256.69905506
25.9,0.0175612318,0.0392681082,False,False,1762503960000,9.372958592,11654587.607352942
25.6,0.0201629919,0.0450858206,False,True,1762500240000,10.6942256027,19439017.625950024
23.68,0.0488151892,0.1091540813,False,False,1762552980000,8.2704005959,40049657.89965687
25.71,0.0191670368,0.0428587972,False,False,1762553340000,8.2161639588,6440348.22362303
25.67,0.0195233786,0.0436556017,False,False,1762512360000,5.5174381231,10239479.541183058
27.85,0.0071540995,0.0159970528,False,False,1762529760000,6.6702631133,3453384.84931724
25.28,0.0233644185,0.052244428,False,False,1762497240000,11.845146705,6257193.501891211
25.06,0.0258556212,0.0578149266,False,False,1762524720000,13.6139606542,5503033.733426682
24.83,0.0287445144,0.0642746882,False,False,1762557720000,9.8814043961,28123223.87033967
20.08,0.2561857545,0.5728487619,False,False,1762553580000,18.3772950123,25854599.069486696
28.9,0.004411182,0.0098637028,False,True,1763184420000,8.069741293,66776291.79584289
25.7,0.0192555078,0.0430566244,False,False,1763233440000,11.0826996957,54015621.60924246
24.4,0.0350392641,0.0783501764,False,False,1763183400000,34.1829267442,72851607.82765657
25.25,0.0236894499,0.0529712204,False,False,1763197020000,8.4276025883,38445112.8838426
24.6,0.0319561887,0.0714562102,False,False,1763178780000,14.6203899591,10625849.221265623
27.14,0.0099209892,0.0221840062,False,False,1763189940000,10.5641178786,38547845.16696282
24.15,0.039314701,0.0879103439,False,False,1763208240000,23.4996469571,49894950.419342
21.87,0.1123453177,0.2512117673,False,False,1763223720000,14.4995066578,16403021.590019638
27.64,0.0078805218,0.0176213825,False,False,1763240220000,5.8130159816,1276234.613153805
27.05,0.01034082,0.0231227764,False,False,1763232300000,7.6116669492,1140199.315967579
27.78,0.0073884779,0.0165211388,False,False,1763193600000,7.1965718103,2730814.660754882
26.65,0.0124324001,0.0277996916,False,False,1763194320000,8.6777855463,6366522.452686954
24.29,0.0368599699,0.0824213984,False,False,1763211240000,24.9980044421,8692469.940969722
23.38,0.0560473362,0.1253256538,False,False,1763175240000,13.3778910558,10994393.103394944
24.4,0.0350392641,0.0783501764,False,False,1763140980000,4.5507998261,38427564.126184806
21.68,0.1226182113,0.2741826558,False,False,1763083260000,15.3224524254,17926258.9068668
26.3,0.0146067964,0.0326617897,False,True,1763143740000,8.4517094845,47293375.333172
24.76,0.0296862251,0.0663804174,False,False,1763110440000,8.3080175418,14351527.939776292
26.8,0.0116025908,0.0259441818,False,False,1763154420000,16.1827794551,67432746.63728684
25.86,0.0178877195,0.0399981568,False,False,1763124660000,9.0762322052,5635691.469743196
27.1,0.0101054342,0.0225964377,False,True,1763160300000,20.1215159036,56506068.47119508
24.79,0.0292789148,0.0654696439,False,False,1763135520000,8.8163366443,17657672.057932187
26.04,0.0164647438,0.0368162863,False,False,1763090100000,8.0770046991,4848609.638188619
21.13,0.1579628558,0.3532156834,False,False,1763161620000,25.9607066363,29652439.611745004
27.02,0.0104846751,0.0234444462,False,False,1763150280000,6.6276911165,1307111.374165213
26.77,0.0117639989,0.0263051013,False,False,1763161680000,9.7798182237,1535135.418879955
28.12,0.0063176415,0.0141266758,False,False,1763110260000,5.7768515201,1961619.947320465
29.93,0.0027450798,0.0061381851,False,False,1763083260000,6.6178890091,339032.75519378
24.14,0.0394961694,0.0883161196,False,False,1763153220000,11.8907133154,5012111.089347058
26.37,0.0141434375,0.0316256878,False,True,1763163360000,9.1996260307,5711337.203486331
25.24,0.0237987955,0.0532157244,False,False,1763154780000,12.3988563227,14833360.403923448
25.01,0.026457876,0.0591616093,False,False,1763114160000,11.6234241039,11447079.893243184
28.13,0.0062886146,0.0140617696,False,False,1763081460000,10.9916613221,907361.062198367
22.12,0.1001278698,0.2238927232,False,False,1763161980000,14.7947841755,18063808.553371463
24.94,0.0273246732,0.0610998267,False,False,1763133060000,7.3659043263,6343228.912424355
24.94,0.0273246732,0.0610998267,False,False,1763111880000,5.5872316497,12068966.242319228
23.9,0.04411182,0.0986370281,False,False,1763265000000,8.2865047366,63608113.69994324
22.66,0.0780827277,0.1745982871,False,False,1763264940000,9.8256831507,54167441.32176749
22.0,0.1058168859,0.2366137501,False,False,1763320320000,16.6897648595,24257910.799166743
23.84,0.0453476699,0.1014004725,False,False,1763296860000,16.6608973315,30082670.68420158
24.8,0.0291443905,0.0651688382,False,False,1763304960000,9.9142928767,59813770.606287666
26.5,0.0133215567,0.0297879063,False,False,1763295720000,6.1470843844,23970831.843365904
25.5,0.0211132445,0.0472106499,False,False,1763280240000,11.7297227649,15407843.780651102
22.53,0.0829000851,0.1853702257,False,False,1763317440000,21.3933125605,5408860.228685112
23.49,0.0532788665,0.1191351672,False,False,1763337120000,8.6312604298,19369165.98226965
22.53,0.0829000851,0.1853702257,False,False,1763279520000,6.9226592085,14192797.359169384
24.68,0.0308003021,0.0688715693,False,False,1763297280000,7.2143773745,10335556.51426272
26.34,0.0143401923,0.0320656449,False,False,1763300400000,10.7295865394,1770908.109668152
27.74,0.0075258399,0.0168282897,False,True,1763305260000,14.0055896042,588088.704612674
27.05,0.01034082,0.0231227764,False,False,1763305080000,4.9438119343,4268957.894409057
26.23,0.0150853356,0.0337318359,False,False,1763334240000,16.3234323355,2816539.476190332
24.47,0.0339277435,0.0758647409,False,False,1763288760000,8.6408643136,10802558.817964232
26.04,0.0164647438,0.0368162863,False,False,1763272920000,7.7843193397,3333796.820671998
21.51,0.1326034968,0.2965104328,True,False,1762851480000,14.352493217,21919423.53870739
26.0,0.0167708462,0.0375007522,False,False,1762881300000,4.52255694,17201403.491161898
28.7,0.0048367649,0.0108153351,False,False,1762873020000,6.4397323609,5109065.020100448
21.3,0.1460679643,0.3266178974,True,False,1762822320000,13.6551139299,55725994.53690086
26.66,0.0123752784,0.0276719637,False,False,1762841820000,10.4162115106,29093573.175540686
23.8,0.046190746,0.1032856481,False,False,1762865460000,18.7126950161,72965126.4463191
27.28,0.0093015425,0.0207988814,False,False,1762897440000,20.3606113248,62607716.61536763
30.4,0.0022108281,0.0049435619,False,True,1762895280000,16.94316044,55394186.44628108
22.56,0.0817626533,0.1828268509,False,False,1762895040000,17.3816474157,24796673.121696863
24.43,0.0345585074,0.0772751717,False,False,1762903500000,13.9975527333,6911452.426121007
27.01,0.0105330702,0.0235526609,False,True,1762857180000,6.3728755266,461037.986222482
25.19,0.0243531406,0.0544552779,False,False,1762841820000,9.3067469369,15762276.99329054
26.25,0.0149470324,0.0334225806,False,False,1762878180000,20.4517686534,4286923.446692458
27.24,0.0094744711,0.0211855615,False,True,1762879740000,16.640990258,853870.369087983
27.34,0.0090480497,0.0202320542,False,False,1762833300000,8.0238632554,2034105.455979424
24.54,0.0328514828,0.0734581487,False,False,1762894020000,6.13483263,12564049.352761423
29.67,0.003094247,0.0069189466,False,False,1762866900000,20.3257955781,102633.069812839
27.79,0.0073545309,0.016445231,False,False,1762893780000,9.4607373721,832898.124014387
27.62,0.0079534394,0.0177844312,False,True,1762872840000,15.7155852489,1075650.049111055
22.95,0.0683211199,0.1527706684,False,False,1762851060000,10.6997090315,14151901.20601579
20.29,0.2325706875,0.5200438667,False,False,1762794120000,16.0835104388,25822597.362412464
24.02,0.0417402433,0.0933340215,False,False,1762817640000,6.1270960936,10397242.133812344
24.78,0.0294140602,0.0657718381,False,False,1762817640000,15.8620725849,33728426.27691135
23.59,0.0508809225,0.1137732014,False,False,1762785000000,27.1122029124,70005197.92036653
24.8,0.0291443905,0.0651688382,False,False,1762737540000,23.3579245423,43820646.88087229
27.3,0.0092162655,0.0206081961,False,False,1762765440000,11.7584469823,39227369.16682416
27.04,0.010388551,0.0232295062,False,True,1762780860000,4.1959625318,10263146.447809605
23.01,0.0664591797,0.1486072436,False,False,1762817280000,18.2949230198,24687189.396944817
25.05,0.0259749653,0.0580817882,False,False,1762791660000,3.0338319722,57963720.1669815
28.26,0.0059231806,0.0132446345,False,True,1762775400000,12.7478181007,45085772.74515435
24.29,0.0368599699,0.0824213984,False,False,1762815720000,7.976227195,44937281.55531725
24.49,0.0336166921,0.0751692087,False,False,1762817760000,4.2315863002,21701028.704970296
28.1,0.0063760979,0.0142573883,False,False,1762818000000,3.8287638425,6278732.318977858
22.79,0.0735453089,0.1644523102,False,False,1762803060000,9.1927370222,23413045.758099362
27.82,0.0072536229,0.016219594,False,False,1762772940000,7.1159508058,63874943.89588938
26.44,0.0136947774,0.0306224531,False,False,1762749480000,20.860884539,49535975.60984659
24.67,0.0309424699,0.069189466,False,False,1762758960000,6.7790927048,27750105.210546818
26.88,0.0111829138,0.0250057554,False,False,1762767300000,10.7819600208,1056781.568963695
25.61,0.0200703514,0.0448786701,False,False,1762768260000,5.1456976439,3483273.247121132
27.11,0.0100590039,0.0224926165,False,False,1762788360000,15.1857882117,3683195.571312966
25.72,0.0190789723,0.0426618789,False,False,1762754820000,21.6047142546,3485668.608215572
26.84,0.0113908197,0.0254706471,False,False,1762748220000,9.3966321257,2078611.630132922
25.75,0.0188171989,0.042076536,False,False,1762773960000,9.8340740165,16594695.79076966
27.2,0.0096506147,0.0215794305,False,True,1763025720000,18.629036066,19827513.43584039
23.1,0.063760979,0.1425738833,False,False,1762994580000,7.7929454148,74383217.64361465
24.5,0.0334622374,0.0748238376,False,False,1762996320000,11.3838752664,9063720.033607556
24.0,0.0421264611,0.0941976306,False,False,1763039820000,17.685041164,65599884.634208806
31.008,0.0016709174,0.0037362848,False,False,1763017260000,2.0778105908,136610.515956163
27.34,0.0090480497,0.0202320542,False,False,1763075040000,8.0622373582,1176576.745779526
25.35,0.0226232491,0.0505871228,False,False,1763049840000,11.2651833707,2378197.177302781
28.54,0.0052066091,0.011642332,False,True,1763023920000,14.0581979955,220533.110891936
27.58,0.0081013049,0.0181150684,False,False,1762993200000,11.4160222871,182353.056666063
28.6,0.0050647146,0.0113250461,False,False,1763069460000,20.7473487154,77090.92396627
26.41,0.0138852907,0.0310484539,False,False,1762996620000,4.4063393743,7202665.01042654
22.56,0.0817626533,0.1828268509,False,False,1763039160000,11.4590315362,24090585.89572727
24.72,0.0302381333,0.0676145215,False,False,1762980960000,8.6620544536,34799912.88266222
23.07,0.0646479826,0.1445572836,False,False,1762974420000,10.4833933739,24530457.219484303
24.51,0.0333084924,0.0744800533,False,False,1762964100000,8.739319494,37603823.54602375
25.71,0.0191670368,0.0428587972,False,False,1762937100000,3.8830804535,47755423.37429315
29.4,0.0035039264,0.0078350176,False,True,1762978200000,17.6567248807,68031585.54955624
26.55,0.013018321,0.0291098508,False,False,1762985400000,21.9007889483,53041710.34883717
23.18,0.0614546821,0.1374168468,False,False,1762914840000,13.2577681317,68578511.86168608
23.32,0.0576175751,0.1288368146,False,False,1762961760000,3.5173095174,26906671.671497464
26.67,0.0123184191,0.0275448225,False,False,1762954680000,7.1306530844,2079238.50504737
27.03,0.0104365024,0.0233367288,False,False,1762977420000,9.1996014666,3083128.565249392
26.66,0.0123752784,0.0276719637,False,False,1762969560000,5.2060154376,5137050.08420433
25.24,0.0237987955,0.0532157244,False,False,1762910820000,14.2591628805,8617421.581441073
27.67,0.007772397,0.0173796081,False,False,1762907280000,3.6119720625,5158438.121597804
24.74,0.0299609084,0.0669946278,False,False,1762939080000,12.9429089669,1789646.753824139
29.38,0.0035363478,0.0079075142,False,False,1762928820000,15.5334872333,122082.393610048
26.95,0.0108281678,0.0242125192,False,False,1762934640000,14.226721193,2115454.35419993
25.84,0.0180532326,0.0403682552,False,False,1762981560000,9.4146203948,5049663.640347429
30.32,0.002293797,0.005129086,False,True,1762960560000,10.3053245371,195338.555696312
28.29,0.0058419115,0.0130629113,False,True,1762945140000,12.5912916182,1182750.739633148
25.4,0.022108281,0.0494356193,False,False,1762963200000,14.806171047,13837323.977580048
23.01,0.0664591797,0.1486072436,False,False,1762934880000,10.3870198795,27457120.729229853
25.39,0.0222103282,0.0496638037,False,False,1762929060000,9.5351545393,4710902.330488764
24.84,0.0286124454,0.0639793729,False,False,1762930320000,5.821161242,17312315.845652867
24.7,0.0305179233,0.0682401509,False,False,1762687920000,21.2400110534,62880885.87145715
26.05,0.0163890951,0.0366471308,False,False,1762654680000,7.4682141339,18799058.35819928
24.7,0.0305179233,0.0682401509,False,False,1762659780000,9.4188683384,25962908.94463221
27.6,0.0080270317,0.0179489885,False,False,1762674540000,10.126610369,36072718.15912351
27.5,0.008405334,0.0187948982,False,False,1762704180000,9.3419562728,6108599.059604236
27.7,0.0076657557,0.0171411509,False,False,1762686480000,9.3136818769,40931336.37352831
25.26,0.0235806068,0.0527278398,False,False,1762664640000,12.4830197858,34200505.57328577
23.56,0.0515887466,0.1153559443,False,False,1762667160000,5.2904702999,14852798.014207436
22.84,0.0718712133,0.1607089186,False,False,1762679220000,6.9974054776,8777191.897164054
24.54,0.0328514828,0.0734581487,False,False,1762647360000,8.2357567027,14298288.286851553
28.23,0.0060055803,0.0134288857,False,True,1762725480000,14.1733296401,284259.993377709
24.27,0.037201031,0.0831840342,False,False,1762661760000,9.4858779184,2065978.269528866
25.08,0.0256185754,0.0572848762,False,False,1762705260000,13.7378137656,6675790.377917462
23.13,0.0628861456,0.1406176963,False,False,1762709880000,11.607518401,9528381.130643567
23.03,0.0658498783,0.1472448042,False,False,1763355660000,17.5234709193,73842363.62870641
25.6,0.0201629919,0.0450858206,False,False,1763338140000,21.7308536379,66886523.22570899
22.17,0.0978486812,0.2187963027,False,False,1763359860000,10.7712670741,17578431.113378275
23.3,0.058150704,0.130028927,False,False,1763342100000,18.773857837,48858327.25311953
28.3,0.0058150704,0.0130028927,False,False,1763339280000,19.5174787243,32628200.319636267
22.82,0.0725362295,0.1621959399,False,False,1763375340000,16.1520033214,74765839.65769714
27.6,0.0080270317,0.0179489885,False,False,1763350260000,5.9750931502,57919616.02214384
26.48,0.0134448195,0.0300635304,False,False,1763420280000,10.1987304277,13382448.630732855
24.37,0.0355267088,0.079440136,False,False,1763361720000,3.5588013248,13607669.360961666
25.83,0.0181365625,0.0405545866,False,False,1763390580000,6.8461908711,9828730.10566361
26.74,0.0119276525,0.0266710417,False,False,1763417280000,4.734880817,5944418.060121322
29.43,0.0034558507,0.0077275172,False,False,1763396940000,10.2061335008,102597.495439353
27.44,0.0086408204,0.0193214617,False,False,1763416320000,8.4968393316,1018875.48827694
24.67,0.0309424699,0.069189466,False,False,1763342160000,6.1251981378,11037102.278014429
25.2,0.0242412481,0.0542050786,False,False,1763347920000,7.1617598162,960123.692395035
20.83,0.1813656249,0.4055458661,False,False,1763349120000,18.6418026834,26960908.55878341
24.5,0.0334622374,0.0748238376,False,False,1763805840000,11.8402695692,30935530.04096453
21.86,0.1128638801,0.2523713081,True,False,1763776260000,14.5111954082,13419522.019755617
23.6,0.0506471459,0.1132504611,False,False,1763815200000,13.6511518355,70854044.08986992
25.51,0.0210162379,0.0469937366,False,False,1763805540000,9.9999885177,7841456.756560657
26.29,0.0146742183,0.0328125497,False,True,1763802660000,9.8771149494,17210060.630140074
30.27,0.0023472264,0.0052485577,False,True,1763833560000,14.9598294245,64205891.09564668
24.56,0.0325502986,0.0727846803,False,False,1763852040000,15.9514712713,72385031.66844754
31.008,0.0016709174,0.0037362848,False,False,1763821080000,0.256355538,382219.655651322
26.98,0.0106795998,0.023880311,False,True,1763782260000,4.4563971891,1063888.29057698
25.28,0.0233644185,0.052244428,False,False,1763842500000,14.6004829903,6258751.803063853
26.21,0.0152249185,0.0340439527,False,False,1763818320000,22.285571696,4055505.400302091
28.21,0.0060611492,0.0135531417,False,False,1763814720000,19.1390513594,364220.039932922
29.56,0.0032550299,0.007278468,False,True,1763845560000,12.2538462091,89300.20452845
25.72,0.0190789723,0.0426618789,False,False,1763851620000,8.6220135002,2461780.244912802
26.73,0.011982708,0.0267941497,False,False,1763828340000,6.7816990321,3371936.543312119
24.64,0.0313729225,0.0701519874,False,False,1763829000000,11.4772489045,9934707.794895189
25.935,0.0172804472,0.0386402546,False,False,1763854200000,6.7238422093,29555435.221630063
23.9,0.04411182,0.0986370281,False,False,1763736660000,10.9895822727,46826163.29325675
19.87,0.2821986791,0.6310154296,False,False,1763687460000,4.2049246419,60860148.95985411
21.48,0.1344481952,0.3006353038,True,False,1763743860000,25.6612162793,72732607.1651283
23.77,0.0468333233,0.1047224945,False,False,1763761140000,11.261116041,15941776.29106891
25.9,0.0175612318,0.0392681082,False,False,1763744040000,15.0766540793,34316201.09527319
27.2,0.0096506147,0.0215794305,False,False,1763700720000,11.0770686532,57207448.480506815
29.02,0.0041740243,0.0093334022,False,True,1763705280000,12.5648192493,25850218.11082353
25.35,0.0226232491,0.0505871228,False,False,1763734560000,13.5352308345,59626379.04848064
26.49,0.0133830462,0.029925401,False,True,1763695380000,9.3472501317,1009623.563127429
27.07,0.0102460147,0.0229107855,False,False,1763692920000,1.686812502,5271751.821098015
26.26,0.014878357,0.0332690178,False,False,1763690040000,4.7392919061,3293262.185731047
24.9,0.0278326768,0.0622357573,False,False,1763730000000,7.8559177863,2991805.348724932
25.05,0.0259749653,0.0580817882,False,False,1763697660000,11.0772197734,12921933.967779206
21.23,0.1508533561,0.3373183589,False,False,1763731800000,17.0989079268,17141845.946192384
22.59,0.0806408277,0.1803183724,False,False,1763688300000,11.4476509781,22706365.03250012
20.07,0.2573682542,0.5754929116,True,False,1763945760000,16.6869723597,4787020.120310684
29.3,0.0036690614,0.0082042706,False,True,1763965200000,3.5864568796,24605260.447943173
22.83,0.0722029558,0.1614507173,False,False,1763958960000,23.7317720142,67371701.2068621
28.0,0.0066765941,0.0149293183,False,False,1763957820000,9.0053511324,45931616.53028621
22.3,0.0921626549,0.2060819612,False,False,1763955780000,14.8178449606,22644554.917603083
